Refactoring Type,Original,Updated,Location,Original Line,Updated Line,Description,Commit,Original Method Line,Extracted/Inlined Method Line,Extracted/Inlined Lines,Old Location,New Location,Old Method Line,New Method Line
Remove Parameter,drive_cm,drive_cm,Software/Python/easygopigo3.py/EasyGoPiGo3,209.0,210.0,['The parameters [ dist_to_obstacle ] of the method drive_cm from the module Software/Python/easygopigo3.py in class EasyGoPiGo3 is/are removed'],712d36edff5d597bdd9da2bd0a09183a09f19b8a,,,,,,,
Remove Parameter,drive_inches,drive_inches,Software/Python/easygopigo3.py/EasyGoPiGo3,253.0,249.0,['The parameters [ dist_to_obstacle ] of the method drive_inches from the module Software/Python/easygopigo3.py in class EasyGoPiGo3 is/are removed'],712d36edff5d597bdd9da2bd0a09183a09f19b8a,,,,,,,
Add Parameter,__init__,__init__,Software/Python/easygopigo3.py/DigitalSensor,318.0,327.0,['The parameters [ gpg ] are added to the method __init__ from the module Software/Python/easygopigo3.py in class DigitalSensor'],852d3c30360beb9eae5ece5c3b7568737484fe19,,,,,,,
Add Parameter,__init__,__init__,Software/Python/easygopigo3.py/SoundSensor,398.0,413.0,['The parameters [ gpg ] are added to the method __init__ from the module Software/Python/easygopigo3.py in class SoundSensor'],852d3c30360beb9eae5ece5c3b7568737484fe19,,,,,,,
Add Parameter,__init__,__init__,Software/Python/easygopigo3.py/UltraSonicSensor,408.0,424.0,['The parameters [ gpg ] are added to the method __init__ from the module Software/Python/easygopigo3.py in class UltraSonicSensor'],852d3c30360beb9eae5ece5c3b7568737484fe19,,,,,,,
Add Parameter,__init__,__init__,Software/Python/easygopigo3.py/Buzzer,476.0,503.0,['The parameters [ gpg ] are added to the method __init__ from the module Software/Python/easygopigo3.py in class Buzzer'],852d3c30360beb9eae5ece5c3b7568737484fe19,,,,,,,
Add Parameter,__init__,__init__,Software/Python/easygopigo3.py/Led,514.0,545.0,['The parameters [ gpg ] are added to the method __init__ from the module Software/Python/easygopigo3.py in class Led'],852d3c30360beb9eae5ece5c3b7568737484fe19,,,,,,,
Add Parameter,__init__,__init__,Software/Python/easygopigo3.py/MotionSensor,534.0,573.0,['The parameters [ gpg ] are added to the method __init__ from the module Software/Python/easygopigo3.py in class MotionSensor'],852d3c30360beb9eae5ece5c3b7568737484fe19,,,,,,,
Add Parameter,__init__,__init__,Software/Python/easygopigo3.py/ButtonSensor,542.0,581.0,['The parameters [ gpg ] are added to the method __init__ from the module Software/Python/easygopigo3.py in class ButtonSensor'],852d3c30360beb9eae5ece5c3b7568737484fe19,,,,,,,
Add Parameter,__init__,__init__,Software/Python/easygopigo3.py/Remote,550.0,589.0,['The parameters [ gpg ] are added to the method __init__ from the module Software/Python/easygopigo3.py in class Remote'],852d3c30360beb9eae5ece5c3b7568737484fe19,,,,,,,
Remove Parameter,init_dht_sensor,init_dht_sensor,Software/Python/easygopigo3.py/EasyGoPiGo3,801.0,819.0,['The parameters [ use_mutex ] of the method init_dht_sensor from the module Software/Python/easygopigo3.py in class EasyGoPiGo3 is/are removed'],89d37f85c8bae9d535931b1414eb7fe6fab8adf2,,,,,,,
Remove Parameter,init_distance_sensor,init_distance_sensor,Software/Python/easygopigo3.py/EasyGoPiGo3,779.0,798.0,['The parameters [ use_mutex ] of the method init_distance_sensor from the module Software/Python/easygopigo3.py in class EasyGoPiGo3 is/are removed'],89d37f85c8bae9d535931b1414eb7fe6fab8adf2,,,,,,,
Remove Parameter,__init__,__init__,Software/Python/easygopigo3.py/DistanceSensor,2396.0,2413.0,['The parameters [ use_mutex ] of the method __init__ from the module Software/Python/easygopigo3.py in class DistanceSensor is/are removed'],89d37f85c8bae9d535931b1414eb7fe6fab8adf2,,,,,,,
Remove Parameter,__init__,__init__,Software/Python/easygopigo3.py/DHTSensor,2548.0,2527.0,['The parameters [ use_mutex ] of the method __init__ from the module Software/Python/easygopigo3.py in class DHTSensor is/are removed'],89d37f85c8bae9d535931b1414eb7fe6fab8adf2,,,,,,,
Add Parameter,__init__,__init__,Software/Python/easygopigo3.py/EasyGoPiGo3,92.0,92.0,['The parameters [ use_mutex ] are added to the method __init__ from the module Software/Python/easygopigo3.py in class EasyGoPiGo3'],9d5e9b3abb47174eb9cb90ec207bf09631307e89,,,,,,,
Add Parameter,__init__,__init__,Software/Python/easygopigo3.py/Sensor,923.0,923.0,['The parameters [ use_mutex ] are added to the method __init__ from the module Software/Python/easygopigo3.py in class Sensor'],9d5e9b3abb47174eb9cb90ec207bf09631307e89,,,,,,,
Add Parameter,__init__,__init__,Software/Python/easygopigo3.py/DigitalSensor,1154.0,1155.0,['The parameters [ use_mutex ] are added to the method __init__ from the module Software/Python/easygopigo3.py in class DigitalSensor'],9d5e9b3abb47174eb9cb90ec207bf09631307e89,,,,,,,
Add Parameter,__init__,__init__,Software/Python/easygopigo3.py/AnalogSensor,1219.0,1220.0,['The parameters [ use_mutex ] are added to the method __init__ from the module Software/Python/easygopigo3.py in class AnalogSensor'],9d5e9b3abb47174eb9cb90ec207bf09631307e89,,,,,,,
Add Parameter,__init__,__init__,Software/Python/easygopigo3.py/LightSensor,1376.0,1377.0,['The parameters [ use_mutex ] are added to the method __init__ from the module Software/Python/easygopigo3.py in class LightSensor'],9d5e9b3abb47174eb9cb90ec207bf09631307e89,,,,,,,
Add Parameter,__init__,__init__,Software/Python/easygopigo3.py/SoundSensor,1442.0,1443.0,['The parameters [ use_mutex ] are added to the method __init__ from the module Software/Python/easygopigo3.py in class SoundSensor'],9d5e9b3abb47174eb9cb90ec207bf09631307e89,,,,,,,
Add Parameter,__init__,__init__,Software/Python/easygopigo3.py/LoudnessSensor,1509.0,1510.0,['The parameters [ use_mutex ] are added to the method __init__ from the module Software/Python/easygopigo3.py in class LoudnessSensor'],9d5e9b3abb47174eb9cb90ec207bf09631307e89,,,,,,,
Add Parameter,__init__,__init__,Software/Python/easygopigo3.py/UltraSonicSensor,1581.0,1582.0,['The parameters [ use_mutex ] are added to the method __init__ from the module Software/Python/easygopigo3.py in class UltraSonicSensor'],9d5e9b3abb47174eb9cb90ec207bf09631307e89,,,,,,,
Add Parameter,__init__,__init__,Software/Python/easygopigo3.py/Buzzer,1832.0,1833.0,['The parameters [ use_mutex ] are added to the method __init__ from the module Software/Python/easygopigo3.py in class Buzzer'],9d5e9b3abb47174eb9cb90ec207bf09631307e89,,,,,,,
Add Parameter,__init__,__init__,Software/Python/easygopigo3.py/Led,1973.0,1974.0,['The parameters [ use_mutex ] are added to the method __init__ from the module Software/Python/easygopigo3.py in class Led'],9d5e9b3abb47174eb9cb90ec207bf09631307e89,,,,,,,
Add Parameter,__init__,__init__,Software/Python/easygopigo3.py/MotionSensor,2084.0,2085.0,['The parameters [ use_mutex ] are added to the method __init__ from the module Software/Python/easygopigo3.py in class MotionSensor'],9d5e9b3abb47174eb9cb90ec207bf09631307e89,,,,,,,
Add Parameter,__init__,__init__,Software/Python/easygopigo3.py/ButtonSensor,2163.0,2164.0,['The parameters [ use_mutex ] are added to the method __init__ from the module Software/Python/easygopigo3.py in class ButtonSensor'],9d5e9b3abb47174eb9cb90ec207bf09631307e89,,,,,,,
Add Parameter,__init__,__init__,Software/Python/easygopigo3.py/Remote,2223.0,2224.0,['The parameters [ use_mutex ] are added to the method __init__ from the module Software/Python/easygopigo3.py in class Remote'],9d5e9b3abb47174eb9cb90ec207bf09631307e89,,,,,,,
Add Parameter,__init__,__init__,Software/Python/easygopigo3.py/LineFollower,2317.0,2318.0,['The parameters [ use_mutex ] are added to the method __init__ from the module Software/Python/easygopigo3.py in class LineFollower'],9d5e9b3abb47174eb9cb90ec207bf09631307e89,,,,,,,
Add Parameter,__init__,__init__,Software/Python/easygopigo3.py/Servo,2488.0,2489.0,['The parameters [ use_mutex ] are added to the method __init__ from the module Software/Python/easygopigo3.py in class Servo'],9d5e9b3abb47174eb9cb90ec207bf09631307e89,,,,,,,
Add Parameter,__init__,__init__,Software/Python/gopigo3.py/GoPiGo3,205.0,206.0,['The parameters [ config_file_path ] are added to the method __init__ from the module Software/Python/gopigo3.py in class GoPiGo3'],a99275255fdc807c69ce47e918bba21fc5eb7b6f,,,,,,,
Move Method,save_robot_constants,save_robot_constants,,,, method save_robot_constants from the module Software/Python/easygopigo3.py in class EasyGoPiGo3 was moved to class GoPiGo3 of module Software/Python/gopigo3.py ,a99275255fdc807c69ce47e918bba21fc5eb7b6f,,,,Software/Python/easygopigo3.py/EasyGoPiGo3,Software/Python/gopigo3.py/GoPiGo3,175.0,386.0
Remove Parameter,init_dht_sensor,init_dht_sensor,Software/Python/easygopigo3.py/EasyGoPiGo3,786.0,804.0,['The parameters [ use_mutex ] of the method init_dht_sensor from the module Software/Python/easygopigo3.py in class EasyGoPiGo3 is/are removed'],b2e3d2222fdff00374c4a4b03beef09a79f01cbc,,,,,,,
Remove Parameter,init_distance_sensor,init_distance_sensor,Software/Python/easygopigo3.py/EasyGoPiGo3,764.0,783.0,['The parameters [ use_mutex ] of the method init_distance_sensor from the module Software/Python/easygopigo3.py in class EasyGoPiGo3 is/are removed'],b2e3d2222fdff00374c4a4b03beef09a79f01cbc,,,,,,,
Remove Parameter,__init__,__init__,Software/Python/easygopigo3.py/DistanceSensor,2381.0,2398.0,['The parameters [ use_mutex ] of the method __init__ from the module Software/Python/easygopigo3.py in class DistanceSensor is/are removed'],b2e3d2222fdff00374c4a4b03beef09a79f01cbc,,,,,,,
Remove Parameter,__init__,__init__,Software/Python/easygopigo3.py/DHTSensor,2533.0,2512.0,['The parameters [ use_mutex ] of the method __init__ from the module Software/Python/easygopigo3.py in class DHTSensor is/are removed'],b2e3d2222fdff00374c4a4b03beef09a79f01cbc,,,,,,,
Rename Method,create_button_sensor,assign_button_sensor,Software/Python/easygopigo3.py/EasyGoPiGo3,318.0,318.0,['The method create_button_sensor from the module Software/Python/easygopigo3.py in class EasyGoPiGo3 is renamed to assign_button_sensor'],b3841da8daae8e29c70c7d5e01085ac9e784d5ee,,,,,,,
Rename Method,create_buzzer,assign_buzzer,Software/Python/easygopigo3.py/EasyGoPiGo3,312.0,312.0,['The method create_buzzer from the module Software/Python/easygopigo3.py in class EasyGoPiGo3 is renamed to assign_buzzer'],b3841da8daae8e29c70c7d5e01085ac9e784d5ee,,,,,,,
Rename Method,create_dht_sensor,assign_dht_sensor,Software/Python/easygopigo3.py/EasyGoPiGo3,327.0,327.0,['The method create_dht_sensor from the module Software/Python/easygopigo3.py in class EasyGoPiGo3 is renamed to assign_dht_sensor'],b3841da8daae8e29c70c7d5e01085ac9e784d5ee,,,,,,,
Rename Method,create_led,assign_led,Software/Python/easygopigo3.py/EasyGoPiGo3,315.0,315.0,['The method create_led from the module Software/Python/easygopigo3.py in class EasyGoPiGo3 is renamed to assign_led'],b3841da8daae8e29c70c7d5e01085ac9e784d5ee,,,,,,,
Rename Method,create_light_sensor,assign_light_sensor,Software/Python/easygopigo3.py/EasyGoPiGo3,303.0,303.0,['The method create_light_sensor from the module Software/Python/easygopigo3.py in class EasyGoPiGo3 is renamed to assign_light_sensor'],b3841da8daae8e29c70c7d5e01085ac9e784d5ee,,,,,,,
Rename Method,create_linefollower,assign_line_follower,Software/Python/easygopigo3.py/EasyGoPiGo3,321.0,321.0,['The method create_linefollower from the module Software/Python/easygopigo3.py in class EasyGoPiGo3 is renamed to assign_line_follower'],b3841da8daae8e29c70c7d5e01085ac9e784d5ee,,,,,,,
Rename Method,create_servo,assign_servo,Software/Python/easygopigo3.py/EasyGoPiGo3,324.0,324.0,['The method create_servo from the module Software/Python/easygopigo3.py in class EasyGoPiGo3 is renamed to assign_servo'],b3841da8daae8e29c70c7d5e01085ac9e784d5ee,,,,,,,
Rename Method,create_sound_sensor,assign_sound_sensor,Software/Python/easygopigo3.py/EasyGoPiGo3,306.0,306.0,['The method create_sound_sensor from the module Software/Python/easygopigo3.py in class EasyGoPiGo3 is renamed to assign_sound_sensor'],b3841da8daae8e29c70c7d5e01085ac9e784d5ee,,,,,,,
Rename Method,create_ultrasonic_sensor,assign_ultrasonic_sensor,Software/Python/easygopigo3.py/EasyGoPiGo3,309.0,309.0,['The method create_ultrasonic_sensor from the module Software/Python/easygopigo3.py in class EasyGoPiGo3 is renamed to assign_ultrasonic_sensor'],b3841da8daae8e29c70c7d5e01085ac9e784d5ee,,,,,,,
Rename Method,_gopigo3_command_reset,_gopigo3_command_kill,Projects/ServoControl/keyboarded_robot.py/GoPiGo3WithKeyboard,149.0,149.0,['The method _gopigo3_command_reset from the module Projects/ServoControl/keyboarded_robot.py in class GoPiGo3WithKeyboard is renamed to _gopigo3_command_kill'],b8f0664083068ef0e8926a8f36fd7ba70abf12f9,,,,,,,
Add Parameter,__init__,__init__,Software/Python/easygopigo3.py/LineFollower,530.0,530.0,['The parameters [ gpg ] are added to the method __init__ from the module Software/Python/easygopigo3.py in class LineFollower'],d0a51bead6e4b3ef020d86df7c82229b1e25e8ef,,,,,,,
Rename Method,assign_button_sensor,init_button_sensor,Software/Python/easygopigo3.py/EasyGoPiGo3,318.0,318.0,['The method assign_button_sensor from the module Software/Python/easygopigo3.py in class EasyGoPiGo3 is renamed to init_button_sensor'],e8c4aaa95c8f35db3521dfadea6dea9a3d43868b,,,,,,,
Rename Method,assign_buzzer,init_buzzer,Software/Python/easygopigo3.py/EasyGoPiGo3,312.0,312.0,['The method assign_buzzer from the module Software/Python/easygopigo3.py in class EasyGoPiGo3 is renamed to init_buzzer'],e8c4aaa95c8f35db3521dfadea6dea9a3d43868b,,,,,,,
Rename Method,assign_dht_sensor,init_dht_sensor,Software/Python/easygopigo3.py/EasyGoPiGo3,327.0,327.0,['The method assign_dht_sensor from the module Software/Python/easygopigo3.py in class EasyGoPiGo3 is renamed to init_dht_sensor'],e8c4aaa95c8f35db3521dfadea6dea9a3d43868b,,,,,,,
Rename Method,assign_led,init_led,Software/Python/easygopigo3.py/EasyGoPiGo3,315.0,315.0,['The method assign_led from the module Software/Python/easygopigo3.py in class EasyGoPiGo3 is renamed to init_led'],e8c4aaa95c8f35db3521dfadea6dea9a3d43868b,,,,,,,
Rename Method,assign_light_sensor,init_light_sensor,Software/Python/easygopigo3.py/EasyGoPiGo3,303.0,303.0,['The method assign_light_sensor from the module Software/Python/easygopigo3.py in class EasyGoPiGo3 is renamed to init_light_sensor'],e8c4aaa95c8f35db3521dfadea6dea9a3d43868b,,,,,,,
Rename Method,assign_line_follower,init_line_follower,Software/Python/easygopigo3.py/EasyGoPiGo3,321.0,321.0,['The method assign_line_follower from the module Software/Python/easygopigo3.py in class EasyGoPiGo3 is renamed to init_line_follower'],e8c4aaa95c8f35db3521dfadea6dea9a3d43868b,,,,,,,
Rename Method,assign_servo,init_servo,Software/Python/easygopigo3.py/EasyGoPiGo3,324.0,324.0,['The method assign_servo from the module Software/Python/easygopigo3.py in class EasyGoPiGo3 is renamed to init_servo'],e8c4aaa95c8f35db3521dfadea6dea9a3d43868b,,,,,,,
Rename Method,assign_sound_sensor,init_sound_sensor,Software/Python/easygopigo3.py/EasyGoPiGo3,306.0,306.0,['The method assign_sound_sensor from the module Software/Python/easygopigo3.py in class EasyGoPiGo3 is renamed to init_sound_sensor'],e8c4aaa95c8f35db3521dfadea6dea9a3d43868b,,,,,,,
Rename Method,assign_ultrasonic_sensor,init_ultrasonic_sensor,Software/Python/easygopigo3.py/EasyGoPiGo3,309.0,309.0,['The method assign_ultrasonic_sensor from the module Software/Python/easygopigo3.py in class EasyGoPiGo3 is renamed to init_ultrasonic_sensor'],e8c4aaa95c8f35db3521dfadea6dea9a3d43868b,,,,,,,
Extract Method,__init__,reconfig_bus,Software/Python/easysensors.py/Sensor,,, The method reconfig_bus from the module Software/Python/easysensors.py in class Sensor is extracted from method __init__ from the module Software/Python/easysensors.py in class Sensor ,e93b2f8bbe091c62f567d5443492410f947b4597,"(92,92)",138.0,"[136.0, 138.0, 139.0, 141.0, 143.0, 146.0, 148.0, 151.0, 153.0, 156.0, 158.0, 159.0, 161.0, 162.0]",,,,
Add Parameter,__init__,__init__,Software/Python/easygopigo3.py/EasyGoPiGo3,109.0,92.0,['The parameters [ use_mutex ] are added to the method __init__ from the module Software/Python/easygopigo3.py in class EasyGoPiGo3'],e9a83cd559aa76016f82c838838f3fe1d73188d5,,,,,,,
Add Parameter,__init__,__init__,Software/Python/easygopigo3.py/Sensor,928.0,924.0,['The parameters [ use_mutex ] are added to the method __init__ from the module Software/Python/easygopigo3.py in class Sensor'],e9a83cd559aa76016f82c838838f3fe1d73188d5,,,,,,,
Add Parameter,__init__,__init__,Software/Python/easygopigo3.py/DigitalSensor,1159.0,1156.0,['The parameters [ use_mutex ] are added to the method __init__ from the module Software/Python/easygopigo3.py in class DigitalSensor'],e9a83cd559aa76016f82c838838f3fe1d73188d5,,,,,,,
Add Parameter,__init__,__init__,Software/Python/easygopigo3.py/AnalogSensor,1224.0,1220.0,['The parameters [ use_mutex ] are added to the method __init__ from the module Software/Python/easygopigo3.py in class AnalogSensor'],e9a83cd559aa76016f82c838838f3fe1d73188d5,,,,,,,
Add Parameter,__init__,__init__,Software/Python/easygopigo3.py/LightSensor,1381.0,1378.0,['The parameters [ use_mutex ] are added to the method __init__ from the module Software/Python/easygopigo3.py in class LightSensor'],e9a83cd559aa76016f82c838838f3fe1d73188d5,,,,,,,
Add Parameter,__init__,__init__,Software/Python/easygopigo3.py/SoundSensor,1447.0,1445.0,['The parameters [ use_mutex ] are added to the method __init__ from the module Software/Python/easygopigo3.py in class SoundSensor'],e9a83cd559aa76016f82c838838f3fe1d73188d5,,,,,,,
Add Parameter,__init__,__init__,Software/Python/easygopigo3.py/LoudnessSensor,1514.0,1513.0,['The parameters [ use_mutex ] are added to the method __init__ from the module Software/Python/easygopigo3.py in class LoudnessSensor'],e9a83cd559aa76016f82c838838f3fe1d73188d5,,,,,,,
Add Parameter,__init__,__init__,Software/Python/easygopigo3.py/UltraSonicSensor,1585.0,1586.0,['The parameters [ use_mutex ] are added to the method __init__ from the module Software/Python/easygopigo3.py in class UltraSonicSensor'],e9a83cd559aa76016f82c838838f3fe1d73188d5,,,,,,,
Add Parameter,__init__,__init__,Software/Python/easygopigo3.py/Buzzer,1836.0,1838.0,['The parameters [ use_mutex ] are added to the method __init__ from the module Software/Python/easygopigo3.py in class Buzzer'],e9a83cd559aa76016f82c838838f3fe1d73188d5,,,,,,,
Add Parameter,__init__,__init__,Software/Python/easygopigo3.py/Led,1977.0,1980.0,['The parameters [ use_mutex ] are added to the method __init__ from the module Software/Python/easygopigo3.py in class Led'],e9a83cd559aa76016f82c838838f3fe1d73188d5,,,,,,,
Add Parameter,__init__,__init__,Software/Python/easygopigo3.py/MotionSensor,2088.0,2092.0,['The parameters [ use_mutex ] are added to the method __init__ from the module Software/Python/easygopigo3.py in class MotionSensor'],e9a83cd559aa76016f82c838838f3fe1d73188d5,,,,,,,
Add Parameter,__init__,__init__,Software/Python/easygopigo3.py/ButtonSensor,2167.0,2172.0,['The parameters [ use_mutex ] are added to the method __init__ from the module Software/Python/easygopigo3.py in class ButtonSensor'],e9a83cd559aa76016f82c838838f3fe1d73188d5,,,,,,,
Add Parameter,__init__,__init__,Software/Python/easygopigo3.py/Remote,2227.0,2234.0,['The parameters [ use_mutex ] are added to the method __init__ from the module Software/Python/easygopigo3.py in class Remote'],e9a83cd559aa76016f82c838838f3fe1d73188d5,,,,,,,
Add Parameter,__init__,__init__,Software/Python/easygopigo3.py/LineFollower,2321.0,2329.0,['The parameters [ use_mutex ] are added to the method __init__ from the module Software/Python/easygopigo3.py in class LineFollower'],e9a83cd559aa76016f82c838838f3fe1d73188d5,,,,,,,
Add Parameter,__init__,__init__,Software/Python/easygopigo3.py/Servo,2492.0,2501.0,['The parameters [ use_mutex ] are added to the method __init__ from the module Software/Python/easygopigo3.py in class Servo'],e9a83cd559aa76016f82c838838f3fe1d73188d5,,,,,,,
Add Parameter,__init__,__init__,Software/Python/easygopigo3.py/DistanceSensor,2599.0,2609.0,['The parameters [ use_mutex ] are added to the method __init__ from the module Software/Python/easygopigo3.py in class DistanceSensor'],e9a83cd559aa76016f82c838838f3fe1d73188d5,,,,,,,
Change/Rename Parameter,__init__,__init__,Software/Python/easygopigo3.py/DHTSensor,2717.0,2746.0,['The parameters [ port ] of the method __init__ from the module Software/Python/easygopigo3.py in class DHTSensor are changed/renamed to [use_mutex]'],e9a83cd559aa76016f82c838838f3fe1d73188d5,,,,,,,
Rename Method,read_dht,read,Software/Python/easygopigo3.py/DHTSensor,2738.0,2743.0,['The method read_dht from the module Software/Python/easygopigo3.py in class DHTSensor is renamed to read'],fecb9490481ff98f864f0926cf645e572736b8bb,,,,,,,
