Refactoring Type,Original,Updated,Location,Original Line,Updated Line,Description,Commit,Old Location,New Location,Old Method Line,New Method Line,Original Method Line,Extracted/Inlined Method Line,Extracted/Inlined Lines
Rename Method,_apply_operator_SigmaZ,_apply_from_right_to_SigmaZ,sympy/physics/quantum/pauli.py/SigmaZKet,460,460,['The method _apply_operator_SigmaZ from the module sympy/physics/quantum/pauli.py in class SigmaZKet is renamed to _apply_from_right_to_SigmaZ'],00ed353dda66aa068dd43d44018f6a394d1fb0a1,nan,nan,nan,nan,nan,nan,nan
Rename Method,_apply_operator,_apply_from_right_to,sympy/physics/quantum/state.py/KetBase,257,257,['The method _apply_operator from the module sympy/physics/quantum/state.py in class KetBase is renamed to _apply_from_right_to'],00ed353dda66aa068dd43d44018f6a394d1fb0a1,nan,nan,nan,nan,nan,nan,nan
Change/Rename Parameter,lambdify,lambdify,sympy/utilities/lambdify.py,174,174,['The parameters [ optimize ] of the method lambdify from the module sympy/utilities/lambdify.py are changed/renamed to [cse]'],01e511a57715327bfc760daaefa5b3b10c87ae3d,nan,nan,nan,nan,nan,nan,nan
Add Parameter,_add_splines,_add_splines,sympy/functions/special/bsplines.py,8,24,['The parameters [ x ] are added to the method _add_splines from the module sympy/functions/special/bsplines.py'],03c8f10b8b3def6226bbc5fe1a054b50677beb93,nan,nan,nan,nan,nan,nan,nan
Add Parameter,_get_newpspace,_get_newpspace,sympy/stats/compound_rv.py/CompoundPSpace,68,68,['The parameters [ evaluate ] are added to the method _get_newpspace from the module sympy/stats/compound_rv.py in class CompoundPSpace'],05691ef3916d65c0bf4ce2c5bf92f4e9dd73367f,nan,nan,nan,nan,nan,nan,nan
Add Parameter,_marginalise,_marginalise,sympy/stats/compound_rv.py/CompoundDistribution,193,193,['The parameters [ evaluate ] are added to the method _marginalise from the module sympy/stats/compound_rv.py in class CompoundDistribution'],05691ef3916d65c0bf4ce2c5bf92f4e9dd73367f,nan,nan,nan,nan,nan,nan,nan
Add Parameter,pdf,pdf,sympy/stats/compound_rv.py/CompoundDistribution,180,180,['The parameters [ evaluate ] are added to the method pdf from the module sympy/stats/compound_rv.py in class CompoundDistribution'],05691ef3916d65c0bf4ce2c5bf92f4e9dd73367f,nan,nan,nan,nan,nan,nan,nan
Add Parameter,_generate_body,_generate_body,sympy/physics/mechanics/tests/test_joint.py,18,18,['The parameters [ interframe ] are added to the method _generate_body from the module sympy/physics/mechanics/tests/test_joint.py'],06c66d6c69c6fe7955854a615956242d680f6b9a,nan,nan,nan,nan,nan,nan,nan
Add Parameter,pow,pow,sympy/matrices/common.py/MatrixArithmetic,2380,2380,['The parameters [ dotprodsimp ] are added to the method pow from the module sympy/matrices/common.py in class MatrixArithmetic'],0704874704ff273e1faf480b5231a0a79ce280fe,nan,nan,nan,nan,nan,nan,nan
Change/Rename Parameter,_get_intermediate_simp_bool,_get_intermediate_simp_bool,sympy/matrices/utilities.py,49,66,['The parameters [ override ] of the method _get_intermediate_simp_bool from the module sympy/matrices/utilities.py are changed/renamed to [dotprodsimp]'],0704874704ff273e1faf480b5231a0a79ce280fe,nan,nan,nan,nan,nan,nan,nan
Add Parameter,get_authors_from_git,get_authors_from_git,bin/mailmap_check.py,224,229,['The parameters [ skip_last ] are added to the method get_authors_from_git from the module bin/mailmap_check.py'],0aa253df43e2f4aefa012a7ab1c7f72cde3a9c90,nan,nan,nan,nan,nan,nan,nan
Rename Method,eqs_to_matrix2,eqs_to_matrix,sympy/polys/solvers.py,30,23,['The method eqs_to_matrix2 from the module sympy/polys/solvers.py is renamed to eqs_to_matrix'],0b2a92fceadd6b84a4eb18f47ac46e356ffeed35,nan,nan,nan,nan,nan,nan,nan
Rename Method,perform,_eval_partial_derivative,sympy/tensor/toperators.py/PartialDerivative,124,135,['The method perform from the module sympy/tensor/toperators.py in class PartialDerivative is renamed to _eval_partial_derivative'],0ba8a19971dcb6ac6e34be57ca98e7cf8f98deff,nan,nan,nan,nan,nan,nan,nan
Rename Method,helper_function_for_shearplot,_plot_shear_force,sympy/physics/continuum_mechanics/beam.py/Beam3D,2238,2238,['The method helper_function_for_shearplot from the module sympy/physics/continuum_mechanics/beam.py in class Beam3D is renamed to _plot_shear_force'],0bb55041cbe349309b488ae5f713137643a0838a,nan,nan,nan,nan,nan,nan,nan
Change Return Type,transition_probabilities,transition_probabilities,sympy/stats/stochastic_process_types.py/DiscreteMarkovChain,794,794,['The return type of method transition_probabilities from the module sympy/stats/stochastic_process_types.py in class DiscreteMarkovChain is updated'],0d292c1281dd3886add6700f18cfc44d8e081c1d,nan,nan,nan,nan,nan,nan,nan
Rename Method,_df,_,sympy/multipledispatch/core.py,56,57,['The method _df from the module sympy/multipledispatch/core.py is renamed to _'],0e33c6324332771478ae5987769d4a5fb5ae0292,nan,nan,nan,nan,nan,nan,nan
Rename Method,_df,_,sympy/multipledispatch/dispatcher.py/Dispatcher,155,102,['The method _df from the module sympy/multipledispatch/dispatcher.py in class Dispatcher is renamed to _'],0e33c6324332771478ae5987769d4a5fb5ae0292,nan,nan,nan,nan,nan,nan,nan
Add Parameter,add,add,sympy/multipledispatch/dispatcher.py/Dispatcher,186,133,['The parameters [ on_ambiguity ] are added to the method add from the module sympy/multipledispatch/dispatcher.py in class Dispatcher'],0e33c6324332771478ae5987769d4a5fb5ae0292,nan,nan,nan,nan,nan,nan,nan
Remove Parameter,test_multipledispatch,test_multipledispatch,sympy/multipledispatch/tests/test_core.py,32,33,['The parameters [ benchmark ] of the method test_multipledispatch from the module sympy/multipledispatch/tests/test_core.py is/are removed'],0e33c6324332771478ae5987769d4a5fb5ae0292,nan,nan,nan,nan,nan,nan,nan
Add Parameter,sample,sample,sympy/stats/rv.py/Distribution,1517,1517,['The parameters [ seed ] are added to the method sample from the module sympy/stats/rv.py in class Distribution'],1166d14bcdb782b0a277a67ca9b4d4bfd0699bc4,nan,nan,nan,nan,nan,nan,nan
Add Parameter,_,_,sympy/stats/sampling/sample_numpy.py,50,50,['The parameters [ rand_state ] are added to the method _ from the module sympy/stats/sampling/sample_numpy.py'],1166d14bcdb782b0a277a67ca9b4d4bfd0699bc4,nan,nan,nan,nan,nan,nan,nan
Add Parameter,do_sample_numpy,do_sample_numpy,sympy/stats/sampling/sample_numpy.py,13,13,['The parameters [ rand_state ] are added to the method do_sample_numpy from the module sympy/stats/sampling/sample_numpy.py'],1166d14bcdb782b0a277a67ca9b4d4bfd0699bc4,nan,nan,nan,nan,nan,nan,nan
Add Parameter,_,_,sympy/stats/sampling/sample_scipy.py,103,103,['The parameters [ seed ] are added to the method _ from the module sympy/stats/sampling/sample_scipy.py'],1166d14bcdb782b0a277a67ca9b4d4bfd0699bc4,nan,nan,nan,nan,nan,nan,nan
Add Parameter,do_sample_scipy,do_sample_scipy,sympy/stats/sampling/sample_scipy.py,20,20,['The parameters [ seed ] are added to the method do_sample_scipy from the module sympy/stats/sampling/sample_scipy.py'],1166d14bcdb782b0a277a67ca9b4d4bfd0699bc4,nan,nan,nan,nan,nan,nan,nan
Rename Method,test_sum,test_cupy_sum,sympy/printing/tests/test_cupy.py,24,24,['The method test_sum from the module sympy/printing/tests/test_cupy.py is renamed to test_cupy_sum'],11a4efdd9267e522d8418a059a806b13aaf00dad,nan,nan,nan,nan,nan,nan,nan
Change/Rename Parameter,process_class,process_class,bin/coverage_doctest.py,358,359,['The parameters [ c_sk ] of the method process_class from the module bin/coverage_doctest.py are changed/renamed to [c_skip]'],11b583e41294580a2abe012b458523404d2357ac,nan,nan,nan,nan,nan,nan,nan
Rename Method,test_issue_19815,test_linsolve_underdetermined_AND_gauss_jordan_solve,sympy/matrices/tests/test_solvers.py,497,497,['The method test_issue_19815 from the module sympy/matrices/tests/test_solvers.py is renamed to test_linsolve_underdetermined_AND_gauss_jordan_solve'],128980e94a5fe518cfdcdf36ab7feb0477e2af7e,nan,nan,nan,nan,nan,nan,nan
Change Return Type,communication_classes,communication_classes,sympy/stats/stochastic_process_types.py/DiscreteMarkovChain,839,839,['The return type of method communication_classes from the module sympy/stats/stochastic_process_types.py in class DiscreteMarkovChain is updated'],12e8650ca55222443a5c672c96cc35196e545611,nan,nan,nan,nan,nan,nan,nan
Change/Rename Parameter,bode_magnitude_plot,bode_magnitude_plot,sympy/physics/control/control_plots.py,745,749,['The parameters [ hide_unit ] of the method bode_magnitude_plot from the module sympy/physics/control/control_plots.py are changed/renamed to [show_xlabel]'],1316946c4c1ca0b6c06207316121e13e7c82ee69,nan,nan,nan,nan,nan,nan,nan
Change/Rename Parameter,bode_plot,bode_plot,sympy/physics/control/control_plots.py,891,893,['The parameters [ hide_unit ] of the method bode_plot from the module sympy/physics/control/control_plots.py are changed/renamed to [show_xlabel]'],1316946c4c1ca0b6c06207316121e13e7c82ee69,nan,nan,nan,nan,nan,nan,nan
Remove Parameter,galois_group,galois_group,sympy/polys/numberfields/galoisgroups.py,516,516,['The parameters [ gens args by_name max_tries randomize ] of the method galois_group from the module sympy/polys/numberfields/galoisgroups.py is/are removed'],153dcd383dd79492288944a0f809b87cf1becef4,nan,nan,nan,nan,nan,nan,nan
Add Parameter,preview,preview,sympy/printing/preview.py,82,121,['The parameters [ extra_preamble fontsize ] are added to the method preview from the module sympy/printing/preview.py'],15be357ec01836a22bdfbcd665fa372cb702c554,nan,nan,nan,nan,nan,nan,nan
Rename Method,parametric_region,parametric_region_list,sympy/vector/parametricregion.py,92,92,['The method parametric_region from the module sympy/vector/parametricregion.py is renamed to parametric_region_list'],15e551c356b73caa9856f69b6e81508c67c04a51,nan,nan,nan,nan,nan,nan,nan
Rename Method,test_parametric_region,test_parametric_region_list,sympy/vector/tests/test_parametricregion.py,72,72,['The method test_parametric_region from the module sympy/vector/tests/test_parametricregion.py is renamed to test_parametric_region_list'],15e551c356b73caa9856f69b6e81508c67c04a51,nan,nan,nan,nan,nan,nan,nan
Change/Rename Parameter,cse,cse,sympy/simplify/cse_main.py,694,697,['The parameters [ asList ] of the method cse from the module sympy/simplify/cse_main.py are changed/renamed to [as_list]'],162a33bdb2978053ad0430e565d217827243cc6e,nan,nan,nan,nan,nan,nan,nan
Rename Method,_is_positive_semidefinite_by_cholesky_factorization_with_pivots,_is_positive_semidefinite_cholesky,sympy/matrices/eigen.py,773,773,['The method _is_positive_semidefinite_by_cholesky_factorization_with_pivots from the module sympy/matrices/eigen.py is renamed to _is_positive_semidefinite_cholesky'],1682ac3e710e950c0374a53839b75cda9f2682c8,nan,nan,nan,nan,nan,nan,nan
Rename Method,_is_positive_semidefinite_by_eigenvalues,_is_positive_semidefinite_evals,sympy/matrices/eigen.py,767,767,['The method _is_positive_semidefinite_by_eigenvalues from the module sympy/matrices/eigen.py is renamed to _is_positive_semidefinite_evals'],1682ac3e710e950c0374a53839b75cda9f2682c8,nan,nan,nan,nan,nan,nan,nan
Rename Method,_is_positive_semidefinite_by_minors,_is_positive_semidefinite_minors,sympy/matrices/eigen.py,757,757,['The method _is_positive_semidefinite_by_minors from the module sympy/matrices/eigen.py is renamed to _is_positive_semidefinite_minors'],1682ac3e710e950c0374a53839b75cda9f2682c8,nan,nan,nan,nan,nan,nan,nan
Rename Method,_align_axis,_alignment_rotation,sympy/physics/mechanics/joint.py/Joint,252,260,['The method _align_axis from the module sympy/physics/mechanics/joint.py in class Joint is renamed to _alignment_rotation'],17545fe2d770936a427dcc3ace3a6f376878527b,nan,nan,nan,nan,nan,nan,nan
Rename Method,test_I,test_gruntz_I,sympy/series/tests/test_gruntz.py,401,401,['The method test_I from the module sympy/series/tests/test_gruntz.py is renamed to test_gruntz_I'],17b963fcb0aafd6f5a93fe213ee68ba0f1f5ef57,nan,nan,nan,nan,nan,nan,nan
Rename Method,_check_sequence,_is_extrinsic,sympy/algebras/quaternion.py,18,18,['The method _check_sequence from the module sympy/algebras/quaternion.py is renamed to _is_extrinsic'],1823aa534e379b9123f70389f5818ac4d24015a0,nan,nan,nan,nan,nan,nan,nan
Add Parameter,_test_all_examples_for_one_hint,_test_all_examples_for_one_hint,sympy/solvers/ode/tests/test_single.py,200,169,['The parameters [ all_examples runxfail ] are added to the method _test_all_examples_for_one_hint from the module sympy/solvers/ode/tests/test_single.py'],195bec7ef271ee7fe721e5cf24c0ba1fa5a4dc90,nan,nan,nan,nan,nan,nan,nan
Rename Method,test_vector_cache,test_frame_dict,sympy/physics/vector/tests/test_frame.py,475,475,['The method test_vector_cache from the module sympy/physics/vector/tests/test_frame.py is renamed to test_frame_dict'],19e77720394893a46805d60348c2262c97cc4b03,nan,nan,nan,nan,nan,nan,nan
Remove Parameter,_inv_transf,_inv_transf,sympy/diffgeom/diffgeom.py/CoordSystem,454,454,['The parameters [ deprecated ] of the method _inv_transf from the module sympy/diffgeom/diffgeom.py in class CoordSystem is/are removed'],1b55295016db9525e61643087b5e78c5e3f23c53,nan,nan,nan,nan,nan,nan,nan
Remove Parameter,_bounds_case,_bounds_case,sympy/vector/integrals.py/ParametricIntegral,108,111,['The parameters [ parameters ] of the method _bounds_case from the module sympy/vector/integrals.py in class ParametricIntegral is/are removed'],1c880082288172e38c283cc3cab9c386f2b5da2b,nan,nan,nan,nan,nan,nan,nan
Remove Parameter,unify,unify,sympy/polys/matrices/domainmatrix.py/DomainMatrix,388,388,['The parameters [ domain ] of the method unify from the module sympy/polys/matrices/domainmatrix.py in class DomainMatrix is/are removed'],1c8922cf9319e694029d2b8a7f846dcdeb64c5ec,nan,nan,nan,nan,nan,nan,nan
Rename Method,testuniquely_named_symbol_and__symbol,test_uniquely_named_symbol_and_Symbol,sympy/core/tests/test_symbol.py,347,347,['The method testuniquely_named_symbol_and__symbol from the module sympy/core/tests/test_symbol.py is renamed to test_uniquely_named_symbol_and_Symbol'],1cadeb04f434fc4dd4f87360d5bd54c9350ee3b7,nan,nan,nan,nan,nan,nan,nan
Remove Parameter,parse_expr,parse_expr,sympy/parsing/sympy_parser.py,916,916,['The parameters [ all implicit ] of the method parse_expr from the module sympy/parsing/sympy_parser.py is/are removed'],1ddc3ba747869c3e52a6511dc901885403fea54a,nan,nan,nan,nan,nan,nan,nan
Change/Rename Parameter,__init__,__init__,sympy/ntheory/ecm.py/Point,33,35,['The parameters [ x_corr z_corr ] of the method __init__ from the module sympy/ntheory/ecm.py in class Point are changed/renamed to [x_cord z_cord]'],1e16035e2ba22e14da42de24113917dd233d3b19,nan,nan,nan,nan,nan,nan,nan
Rename Method,test_Matrices_1x7_assign_to_symbols,test_Matrices_1x7_spread_assign_to_symbols,sympy/printing/tests/test_glsl.py,415,415,['The method test_Matrices_1x7_assign_to_symbols from the module sympy/printing/tests/test_glsl.py is renamed to test_Matrices_1x7_spread_assign_to_symbols'],1e63b9f7971350b2cdc07b27f30709a63072a7f2,nan,nan,nan,nan,nan,nan,nan
Rename Method,test__rotate_point_iss16138,test_issue_16318,sympy/algebras/tests/test_quaternion.py,183,177,['The method test__rotate_point_iss16138 from the module sympy/algebras/tests/test_quaternion.py is renamed to test_issue_16318'],1ec352c361e398de6a0adf3640ac2307e64d3a6a,nan,nan,nan,nan,nan,nan,nan
Remove Parameter,__init__,__init__,sympy/parsing/c/c_parser.py/CCodeConverter,83,83,['The parameters [ name ] of the method __init__ from the module sympy/parsing/c/c_parser.py in class CCodeConverter is/are removed'],209dc40addb0d3e2bfc57a7f01e753615b0d15de,nan,nan,nan,nan,nan,nan,nan
Add Parameter,is_ge,is_ge,sympy/core/relational.py,1135,1135,['The parameters [ assumptions ] are added to the method is_ge from the module sympy/core/relational.py'],21f987d61704aa80c82d5f89f3fb77991a02f784,nan,nan,nan,nan,nan,nan,nan
Add Parameter,is_gt,is_gt,sympy/core/relational.py,1119,1119,['The parameters [ assumptions ] are added to the method is_gt from the module sympy/core/relational.py'],21f987d61704aa80c82d5f89f3fb77991a02f784,nan,nan,nan,nan,nan,nan,nan
Add Parameter,is_le,is_le,sympy/core/relational.py,1127,1127,['The parameters [ assumptions ] are added to the method is_le from the module sympy/core/relational.py'],21f987d61704aa80c82d5f89f3fb77991a02f784,nan,nan,nan,nan,nan,nan,nan
Add Parameter,is_lt,is_lt,sympy/core/relational.py,1111,1111,['The parameters [ assumptions ] are added to the method is_lt from the module sympy/core/relational.py'],21f987d61704aa80c82d5f89f3fb77991a02f784,nan,nan,nan,nan,nan,nan,nan
Rename Method,given_parser,get_timerv_swaps,sympy/stats/stochastic_process_types.py,1096,1096,['The method given_parser from the module sympy/stats/stochastic_process_types.py is renamed to get_timerv_swaps'],22770dabc64182e2e16b0b91ba876d36f57399bc,nan,nan,nan,nan,nan,nan,nan
Rename Method,test_issue_18612,test_issue_18618,sympy/matrices/expressions/tests/test_blockmatrix.py,113,113,['The method test_issue_18612 from the module sympy/matrices/expressions/tests/test_blockmatrix.py is renamed to test_issue_18618'],22e29b103cdf2571f244da9d112e7f914d00b9c1,nan,nan,nan,nan,nan,nan,nan
Rename Method,make_compat,unify,sympy/polys/numberfields/modules.py/ModuleElement,1281,1281,['The method make_compat from the module sympy/polys/numberfields/modules.py in class ModuleElement is renamed to unify'],23838d8ac23de51fcfeb7855fff529772d4d1086,nan,nan,nan,nan,nan,nan,nan
Change Return Type,number_of_states,number_of_states,sympy/stats/stochastic_process_types.py/DiscreteMarkovChain,784,787,['The return type of method number_of_states from the module sympy/stats/stochastic_process_types.py in class DiscreteMarkovChain is updated'],24a9deea37c2e4bc88496e9a691ae88d903e5b0e,nan,nan,nan,nan,nan,nan,nan
Change Return Type,transition_probabilities,transition_probabilities,sympy/stats/stochastic_process_types.py/DiscreteMarkovChain,791,794,['The return type of method transition_probabilities from the module sympy/stats/stochastic_process_types.py in class DiscreteMarkovChain is updated'],24a9deea37c2e4bc88496e9a691ae88d903e5b0e,nan,nan,nan,nan,nan,nan,nan
Change Return Type,_state_converter,_state_converter,sympy/stats/stochastic_process_types.py,76,77,['The return type of method _state_converter from the module sympy/stats/stochastic_process_types.py is updated'],24a9deea37c2e4bc88496e9a691ae88d903e5b0e,nan,nan,nan,nan,nan,nan,nan
Rename Method,jacobian_matrix,jacobian,sympy/diffgeom/diffgeom.py/CoordSystem,487,507,['The method jacobian_matrix from the module sympy/diffgeom/diffgeom.py in class CoordSystem is renamed to jacobian'],24ec27875291247fe20391bdba0b5babde5a33f8,nan,nan,nan,nan,nan,nan,nan
Rename Method,state_index,_state_index,sympy/stats/stochastic_process_types.py/DiscreteMarkovChain,729,729,['The method state_index from the module sympy/stats/stochastic_process_types.py in class DiscreteMarkovChain is renamed to _state_index'],2526be0458d3361916f7231789748115dcf95149,nan,nan,nan,nan,nan,nan,nan
Rename Method,_print_DiagonalizeVector,_print_DiagMatrix,sympy/printing/pycode.py/NumPyPrinter,697,704,['The method _print_DiagonalizeVector from the module sympy/printing/pycode.py in class NumPyPrinter is renamed to _print_DiagMatrix'],25e06fcc60edac8e9f1b2d7346dd87603859d843,nan,nan,nan,nan,nan,nan,nan
Remove Parameter,_eval_simplify,_eval_simplify,sympy/codegen/scipy_nodes.py/cosm1,33,35,['The parameters [ x ] of the method _eval_simplify from the module sympy/codegen/scipy_nodes.py in class cosm1 is/are removed'],27ff0c7bf7062f5b4b80ad12098e6422af5fcb44,nan,nan,nan,nan,nan,nan,nan
Change/Rename Parameter,_help,_help,sympy/ntheory/residue_ntheory.py,748,748,['The parameters [ how1 how2 how3 ] of the method _help from the module sympy/ntheory/residue_ntheory.py are changed/renamed to [prime_modulo_method diff_method expr_val]'],28e411d65996c228405cce5af7b88aefebbf5a26,nan,nan,nan,nan,nan,nan,nan
Remove Parameter,solve_riccati,solve_riccati,sympy/solvers/ode/riccati.py,423,426,['The parameters [ eq ] of the method solve_riccati from the module sympy/solvers/ode/riccati.py is/are removed'],297fb65616f1a782c134868a36e5faba560b0062,nan,nan,nan,nan,nan,nan,nan
Add Parameter,__new__,__new__,sympy/matrices/expressions/matexpr.py/MatrixElement,703,703,['The parameters [ strict ] are added to the method __new__ from the module sympy/matrices/expressions/matexpr.py in class MatrixElement'],2b1768508071d7a59131cdafb7265448a3d640a1,nan,nan,nan,nan,nan,nan,nan
Rename Method,fr,method,sympy/physics/mechanics/jointsmethod.py/JointsMethod,83,89,['The method fr from the module sympy/physics/mechanics/jointsmethod.py in class JointsMethod is renamed to method'],2b7a371e11b6878db817155bbd2046d2f630ed8f,nan,nan,nan,nan,nan,nan,nan
Change/Rename Parameter,__new__,__new__,sympy/categories/baseclasses.py/Category,452,453,['The parameters [ symbol ] of the method __new__ from the module sympy/categories/baseclasses.py in class Category are changed/renamed to [name]'],2bc7b007bdaeaf10582317536152f849655db405,nan,nan,nan,nan,nan,nan,nan
Remove Parameter,_eval_expand_log,_eval_expand_log,sympy/functions/elementary/exponential.py/log,756,756,['The parameters [ factor ] of the method _eval_expand_log from the module sympy/functions/elementary/exponential.py in class log is/are removed'],2cdd6ea76050a084b54f697031e534b17192ea84,nan,nan,nan,nan,nan,nan,nan
Rename Method,test_Matrices_1x7_base_type_int,test_Matrices_1x7_array_type_int,sympy/printing/tests/test_glsl.py,403,403,['The method test_Matrices_1x7_base_type_int from the module sympy/printing/tests/test_glsl.py is renamed to test_Matrices_1x7_array_type_int'],2d3dada71555a569ba120e299f2325d44b1b4c98,nan,nan,nan,nan,nan,nan,nan
Rename Method,test_Tuple_base_type_custom,test_Tuple_array_type_custom,sympy/printing/tests/test_glsl.py,408,408,['The method test_Tuple_base_type_custom from the module sympy/printing/tests/test_glsl.py is renamed to test_Tuple_array_type_custom'],2d3dada71555a569ba120e299f2325d44b1b4c98,nan,nan,nan,nan,nan,nan,nan
Add Parameter,deprecated,deprecated,sympy/utilities/decorator.py,245,243,['The parameters [ message ] are added to the method deprecated from the module sympy/utilities/decorator.py'],2d85845ea44d857e1f430c8777cbabde9d7c1a1e,nan,nan,nan,nan,nan,nan,nan
Change Return Type,sequence_partitions,sequence_partitions,sympy/utilities/iterables.py,2712,2708,['The return type of method sequence_partitions from the module sympy/utilities/iterables.py is updated'],2dacdb60d07a862dc87751962179f265f239247c,nan,nan,nan,nan,nan,nan,nan
Change Return Type,sequence_partitions_empty,sequence_partitions_empty,sympy/utilities/iterables.py,2772,2769,['The return type of method sequence_partitions_empty from the module sympy/utilities/iterables.py is updated'],2dacdb60d07a862dc87751962179f265f239247c,nan,nan,nan,nan,nan,nan,nan
Remove Parameter,transform,transform,examples/advanced/curvilinear_coordinates.py,32,32,['The parameters [ g_correct recursive ] of the method transform from the module examples/advanced/curvilinear_coordinates.py is/are removed'],2de4a131984e6c952d3f5aa4b14affee6617f9bb,nan,nan,nan,nan,nan,nan,nan
Remove Parameter,display_fraction,display_fraction,examples/advanced/pidigits.py,16,16,['The parameters [ skip colwidth columns ] of the method display_fraction from the module examples/advanced/pidigits.py is/are removed'],2de4a131984e6c952d3f5aa4b14affee6617f9bb,nan,nan,nan,nan,nan,nan,nan
Remove Parameter,run_example,run_example,examples/all.py,154,154,['The parameters [ reporter ] of the method run_example from the module examples/all.py is/are removed'],2de4a131984e6c952d3f5aa4b14affee6617f9bb,nan,nan,nan,nan,nan,nan,nan
Remove Parameter,run_examples,run_examples,examples/all.py,122,122,['The parameters [ windowed quiet summary ] of the method run_examples from the module examples/all.py is/are removed'],2de4a131984e6c952d3f5aa4b14affee6617f9bb,nan,nan,nan,nan,nan,nan,nan
Remove Parameter,show_summary,show_summary,examples/all.py,197,197,['The parameters [ reporter ] of the method show_summary from the module examples/all.py is/are removed'],2de4a131984e6c952d3f5aa4b14affee6617f9bb,nan,nan,nan,nan,nan,nan,nan
Remove Parameter,energy_corrections,energy_corrections,examples/intermediate/infinite_1d_box.py,46,46,['The parameters [ a mass ] of the method energy_corrections from the module examples/intermediate/infinite_1d_box.py is/are removed'],2de4a131984e6c952d3f5aa4b14affee6617f9bb,nan,nan,nan,nan,nan,nan,nan
Remove Parameter,mplot2d,mplot2d,examples/intermediate/mplot2d.py,17,17,['The parameters [ show ] of the method mplot2d from the module examples/intermediate/mplot2d.py is/are removed'],2de4a131984e6c952d3f5aa4b14affee6617f9bb,nan,nan,nan,nan,nan,nan,nan
Remove Parameter,mplot3d,mplot3d,examples/intermediate/mplot3d.py,16,16,['The parameters [ show ] of the method mplot3d from the module examples/intermediate/mplot3d.py is/are removed'],2de4a131984e6c952d3f5aa4b14affee6617f9bb,nan,nan,nan,nan,nan,nan,nan
