Refactoring Type,Original,Updated,Location,Original Line,Updated Line,Description,Commit,Original Method Line,Extracted/Inlined Method Line,Extracted/Inlined Lines,Old Location,New Location,Old Method Line,New Method Line
Add Parameter,__init__,__init__,bambi/priors/prior.py/Prior,19.0,22.0,['The parameters [ dist ] are added to the method __init__ from the module bambi/priors/prior.py in class Prior'],1ce64052fab6291e9c76c886265cc07c03bbe6c9,,,,,,,
Rename Method,_invert_dummies,invert_dummies,bambi/models.py/RandomTerm,793.0,860.0,['The method _invert_dummies from the module bambi/models.py in class RandomTerm is renamed to invert_dummies'],211b95e1c2eed231280cbb897e8f2210bff5ce61,,,,,,,
Move Method,plot_priors,plot_priors,,,, method plot_priors from the module bambi/backends/pymc3.py in class PyMC3BackEnd was moved to class Model of module bambi/models.py ,22d6e1d8cf843d415dd3c48500a0b2f5f81f0ea5,,,,bambi/backends/pymc3.py/PyMC3BackEnd,bambi/models.py/Model,164.0,579.0
Add Parameter,__init__,__init__,bambi/models.py/Model,19.0,19.0,['The parameters [ default_priors ] are added to the method __init__ from the module bambi/models.py in class Model'],253c946e93f2c5243ccc14bf1118645b2675a5a7,,,,,,,
Add Parameter,add_formula,add_formula,bambi/models.py/Model,79.0,84.0,['The parameters [ family link ] are added to the method add_formula from the module bambi/models.py in class Model'],253c946e93f2c5243ccc14bf1118645b2675a5a7,,,,,,,
Add Parameter,fit,fit,bambi/models.py/Model,64.0,67.0,['The parameters [ family link ] are added to the method fit from the module bambi/models.py in class Model'],253c946e93f2c5243ccc14bf1118645b2675a5a7,,,,,,,
Remove Parameter,__init__,__init__,bambi/models.py/RandomTerm,544.0,569.0,['The parameters [ yoke ] of the method __init__ from the module bambi/models.py in class RandomTerm is/are removed'],26fd6761ec817b39cb3928c4751f68e9e519834f,,,,,,,
Remove Parameter,__init__,__init__,bambi/models.py/Model,96.0,87.0,['The parameters [ taylor ] of the method __init__ from the module bambi/models.py in class Model is/are removed'],284571538a1a8946404da8ee4e1726b52541fee7,,,,,,,
Remove Parameter,__init__,__init__,bambi/priors/prior.py/Prior,22.0,18.0,['The parameters [ scale ] of the method __init__ from the module bambi/priors/prior.py in class Prior is/are removed'],284571538a1a8946404da8ee4e1726b52541fee7,,,,,,,
Add Parameter,run,run,bambi/backends.py/PyMC3BackEnd,123.0,123.0,['The parameters [ method ] are added to the method run from the module bambi/backends.py in class PyMC3BackEnd'],292a0b0f704f27efa08910b6a223e16f9408a473,,,,,,,
Rename Class,PyMC3ModelResults,PyMC3Results,bambi/results.py,,, class PyMC3ModelResults was renamed to class PyMC3Results ,292a0b0f704f27efa08910b6a223e16f9408a473,,,,,,,
Add Parameter,__init__,__init__,bambi/models.py/Term,114.0,114.0,['The parameters [ prior ] are added to the method __init__ from the module bambi/models.py in class Term'],2dce97f55c18d70877956ab1b24cf9f29145cc28,,,,,,,
Change/Rename Parameter,__init__,__init__,bambi/terms.py/Term,100.0,96.0,['The parameters [ term_dict ] of the method __init__ from the module bambi/terms.py in class Term are changed/renamed to [term]'],2e70ffb29336b5d2b9a0a72ac2347341e389692e,,,,,,,
Add Parameter,plot_cap,plot_cap,bambi/plots/plot_cap.py,115.0,116.0,['The parameters [ use_hdi ] are added to the method plot_cap from the module bambi/plots/plot_cap.py'],2fc5f43a6caf7713660e01ae01ade8a3f83d75fe,,,,,,,
Add Parameter,add_y,add_y,bambi/models.py/Model,150.0,150.0,['The parameters [ prior ] are added to the method add_y from the module bambi/models.py in class Model'],319cbb243ebd7c165c2d00448909cb33cd266654,,,,,,,
Move Method,test_update_term_priors_after_init,test_update_term_priors_after_init,,,, method test_update_term_priors_after_init from the module bambi/tests/test_model_construction.py was moved to module bambi/tests/test_priors.py ,332341bde7ce5057301779e12379f394cdce1e2c,,,,bambi/tests/test_model_construction.py,bambi/tests/test_priors.py,107.0,94.0
Add Parameter,__init__,__init__,bambi/terms.py/ResponseTerm,14.0,18.0,['The parameters [ spec ] are added to the method __init__ from the module bambi/terms.py in class ResponseTerm'],3658ff88d99d2926757b1de9173a438198d5ff3f,,,,,,,
Change/Rename Parameter,add_term,add_term,bambi/models.py/Model,341.0,342.0,['The parameters [ split_by ] of the method add_term from the module bambi/models.py in class Model are changed/renamed to [over]'],3905893e604acf28b056c39d7df0b2c2b9f6a6c1,,,,,,,
Add Parameter,_plot_cap_numeric,_plot_cap_numeric,bambi/plots/plot_cap.py,191.0,212.0,['The parameters [ transforms ] are added to the method _plot_cap_numeric from the module bambi/plots/plot_cap.py'],3af83283f9947c55dedc9445873a85ab13e5b108,,,,,,,
Add Parameter,plot_cap,plot_cap,bambi/plots/plot_cap.py,116.0,124.0,['The parameters [ transforms ] are added to the method plot_cap from the module bambi/plots/plot_cap.py'],3af83283f9947c55dedc9445873a85ab13e5b108,,,,,,,
Remove Parameter,__init__,__init__,bambi/models.py/Term,738.0,642.0,['The parameters [ constant ] of the method __init__ from the module bambi/models.py in class Term is/are removed'],3b7a3e628b0dea98f0dcaad6d91b22c7c137d04d,,,,,,,
Remove Parameter,__init__,__init__,bambi/models.py/Model,88.0,86.0,['The parameters [ automatic_priors ] of the method __init__ from the module bambi/models.py in class Model is/are removed'],3b89e5ef099fb58428a6362d71aab160f00102ed,,,,,,,
Add Parameter,plot_priors,plot_priors,bambi/models.py/Model,729.0,730.0,['The parameters [ random_seed figsize textsize hdi_prob round_to point_estimate kind bins ax ] are added to the method plot_priors from the module bambi/models.py in class Model'],3d0eebbbea4ddbaa8ce414a30049c9fcfe955e79,,,,,,,
Rename Method,build,_build,bambi/models.py/Model,119.0,122.0,['The method build from the module bambi/models.py in class Model is renamed to _build'],3d6c0cd6839c139c2fd1e36723d35a439099b466,,,,,,,
Add Parameter,__init__,__init__,bambi/models.py/Term,642.0,648.0,['The parameters [ constant ] are added to the method __init__ from the module bambi/models.py in class Term'],3e9e56c9767968bdf29c199418b8077a80b68297,,,,,,,
Add Parameter,__init__,__init__,bambi/models.py/RandomTerm,689.0,699.0,['The parameters [ constant ] are added to the method __init__ from the module bambi/models.py in class RandomTerm'],3e9e56c9767968bdf29c199418b8077a80b68297,,,,,,,
Inline Method,_get_slope_stats,d1,bambi/priors.py/PriorScaler,,, The method d1 from the module bambi/priors.py in class PriorScaler is inlined into method _get_slope_stats from the module bambi/priors.py in class PriorScaler ,3fd37066194cfb937a74c530e6d46e547248b1a0,"(197,197)",254.0,[254.0],,,,
Rename Method,test_regression_blackjax,linear_regression_data,bambi/tests/test_built_models.py,355.0,82.0,['The method test_regression_blackjax from the module bambi/tests/test_built_models.py is renamed to linear_regression_data'],425b7b88f01f093ed131433d8559bcc6e6d23bf8,,,,,,,
Rename Method,test_logistic_regression_blackjax,logistic_regression_data,bambi/tests/test_built_models.py,348.0,76.0,['The method test_logistic_regression_blackjax from the module bambi/tests/test_built_models.py is renamed to logistic_regression_data'],425b7b88f01f093ed131433d8559bcc6e6d23bf8,,,,,,,
Rename Method,_convert_to_samplearray,_convert_to_results,bambi/backends/base.py/BackEnd,19.0,19.0,['The method _convert_to_samplearray from the module bambi/backends/base.py in class BackEnd is renamed to _convert_to_results'],42e12e9f2b7be47d06169ec021049c0b25bf770a,,,,,,,
Add Parameter,run,run,bambi/backends.py/PyMC3BackEnd,106.0,107.0,['The parameters [ start find_map ] are added to the method run from the module bambi/backends.py in class PyMC3BackEnd'],44dca77711e2d62c6bb06047852c3c1bcc10de14,,,,,,,
Add Parameter,build,build,bambi/backends.py/PyMC3BackEnd,43.0,45.0,['The parameters [ reset ] are added to the method build from the module bambi/backends.py in class PyMC3BackEnd'],49d5bf135a0e4ff88b04f7cde696227055c335ea,,,,,,,
Extract Method,__init__,reset,bambi/backends.py/PyMC3BackEnd,,, The method reset from the module bambi/backends.py in class PyMC3BackEnd is extracted from method __init__ from the module bambi/backends.py in class PyMC3BackEnd ,49d5bf135a0e4ff88b04f7cde696227055c335ea,"(27,27)",30.0,"[29.0, 30.0, 31.0, 32.0]",,,,
Extract Method,build,build_response_distribution,bambi/backend/terms.py/ResponseTerm,,, The method build_response_distribution from the module bambi/backend/terms.py in class ResponseTerm is extracted from method build from the module bambi/backend/terms.py in class ResponseTerm ,4ada008cc6eaad37d2018206cb5977bd7ce1a9a3,"(187,213)",263.0,"[222.0, 226.0, 227.0, 230.0, 231.0, 232.0, 235.0, 238.0]",,,,
Move Method,check_full_rank,check_full_rank,,,, method check_full_rank from the module bambi/models.py was moved to module bambi/utils.py ,4ada008cc6eaad37d2018206cb5977bd7ce1a9a3,,,,bambi/models.py,bambi/utils.py,1037.0,26.0
Add Parameter,run,run,bambi/backends.py/PyMC3BackEnd,125.0,125.0,['The parameters [ init n_init ] are added to the method run from the module bambi/backends.py in class PyMC3BackEnd'],4b6aca272d54183436a96f608a144dad7fd50e9c,,,,,,,
Remove Parameter,scale,scale,bambi/priors.py/PriorScaler,331.0,325.0,['The parameters [ term ] of the method scale from the module bambi/priors.py in class PriorScaler is/are removed'],4e6edbbb9edddcb4eb188e86334181b9d48ecc4d,,,,,,,
Change/Rename Parameter,transform,transform,psypymc/model.py/Model,65.0,70.0,['The parameters [ operations ] of the method transform from the module psypymc/model.py in class Model are changed/renamed to [transformations]'],5247573bc8a5120092e715d5625aab334beeb42f,,,,,,,
Remove Parameter,__init__,__init__,psypymc/model.py/Term,79.0,93.0,['The parameters [ plot ] of the method __init__ from the module psypymc/model.py in class Term is/are removed'],5247573bc8a5120092e715d5625aab334beeb42f,,,,,,,
Move Method,transformer,transformer,,,, method transformer from the module psypymc/model.py was moved to module psypymc/utils.py ,5247573bc8a5120092e715d5625aab334beeb42f,,,,psypymc/model.py,psypymc/utils.py,71.0,10.0
Move Method,wrapper,wrapper,,,, method wrapper from the module psypymc/model.py was moved to module psypymc/utils.py ,5247573bc8a5120092e715d5625aab334beeb42f,,,,psypymc/model.py,psypymc/utils.py,72.0,12.0
Rename Method,get_cols,_get_cols,bambi/results.py/MCMCResults,260.0,260.0,['The method get_cols from the module bambi/results.py in class MCMCResults is renamed to _get_cols'],52996cfe45a6f8271ea5ff9303f070a2457f0407,,,,,,,
Add Parameter,fit,fit,bambi/models.py/Model,66.0,66.0,['The parameters [ run ] are added to the method fit from the module bambi/models.py in class Model'],56fce7cef3edab3e8df51d9d215e84d7a18aa020,,,,,,,
Add Parameter,add_lkj,add_lkj,bambi/backend/pymc.py,367.0,367.0,['The parameters [ backend ] are added to the method add_lkj from the module bambi/backend/pymc.py'],57ab32ec66c07f6a2d865a780b8a0a93bd489572,,,,,,,
Extract Method,run,_get_transformed_vars,bambi/backends/pymc3.py/PyMC3BackEnd,,, The method _get_transformed_vars from the module bambi/backends/pymc3.py in class PyMC3BackEnd is extracted from method run from the module bambi/backends/pymc3.py in class PyMC3BackEnd ,599ecf47b542cf320725e047ae0140282a2969e9,"(109,124)",110.0,"[140.0, 141.0, 142.0]",,,,
Add Parameter,summary,summary,bambi/results.py/MCMCResults,259.0,260.0,['The parameters [ diagnostics ] are added to the method summary from the module bambi/results.py in class MCMCResults'],5a9093347dabd8d67af2529eafb27f9aba914b75,,,,,,,
Change/Rename Parameter,add_term,add_term,bambi/models.py/Model,464.0,469.0,['The parameters [ _constant ] of the method add_term from the module bambi/models.py in class Model are changed/renamed to [constant]'],5b22cb99ecf25b04f9f3875fe5462515ef768eb0,,,,,,,
Add Parameter,add_term,add_term,bambi/models.py/Model,130.0,130.0,['The parameters [ drop_first ] are added to the method add_term from the module bambi/models.py in class Model'],5bb62768d064583aef9efaf5b0838878e11f71e3,,,,,,,
Extract Method,_scale_fixed,_get_second_deriv,bambi/priors.py/PriorScaler,,, The method _get_second_deriv from the module bambi/priors.py in class PriorScaler is extracted from method _scale_fixed from the module bambi/priors.py in class PriorScaler ,5c2d2bdb1bbd2d8ad3b9001295fdbb52127538f0,"(193,248)",193.0,"[207.0, 217.0, 219.0, 220.0, 221.0, 222.0, 223.0, 224.0]",,,,
Extract Method,_scale_intercept,_get_intercept_stats,bambi/priors.py/PriorScaler,,, The method _get_intercept_stats from the module bambi/priors.py in class PriorScaler is extracted from method _scale_intercept from the module bambi/priors.py in class PriorScaler ,5c2d2bdb1bbd2d8ad3b9001295fdbb52127538f0,"(239,268)",221.0,"[246.0, 250.0, 252.0, 257.0, 259.0, 261.0, 262.0, 264.0, 266.0, 267.0]",,,,
Add Parameter,__init__,__init__,bambi/models.py/Term,518.0,511.0,['The parameters [ random ] are added to the method __init__ from the module bambi/models.py in class Term'],61923361fa18ec1855292fc1fe2e022ed092d66f,,,,,,,
Add Parameter,plot_priors,plot_priors,bambi/models.py/Model,655.0,654.0,['The parameters [ varnames ] are added to the method plot_priors from the module bambi/models.py in class Model'],6344674df7d8ca7d05b55ef946c20a1952d9d261,,,,,,,
Add Parameter,get_trace,get_trace,bambi/results.py/PyMC3Results,192.0,197.0,['The parameters [ exclude_ranefs ] are added to the method get_trace from the module bambi/results.py in class PyMC3Results'],636d1a59a41747e0a9ce412f2f94c3edb58d2864,,,,,,,
Add Parameter,plot,plot,bambi/results.py/PyMC3Results,68.0,73.0,['The parameters [ exclude_ranefs ] are added to the method plot from the module bambi/results.py in class PyMC3Results'],636d1a59a41747e0a9ce412f2f94c3edb58d2864,,,,,,,
Extract Method,summary,_filter_names,bambi/results.py/PyMC3Results,,, The method _filter_names from the module bambi/results.py in class PyMC3Results is extracted from method summary from the module bambi/results.py in class PyMC3Results ,636d1a59a41747e0a9ce412f2f94c3edb58d2864,"(144,152)",65.0,"[161.0, 162.0, 163.0]",,,,
Add Parameter,__init__,__init__,bambi/models.py/Model,38.0,41.0,['The parameters [ dropna ] are added to the method __init__ from the module bambi/models.py in class Model'],63cb4c4ef161ede1efd72d3c29c205c49a76018d,,,,,,,
Remove Parameter,add_term,add_term,bambi/models.py/Model,70.0,89.0,['The parameters [ data ] of the method add_term from the module bambi/models.py in class Model is/are removed'],69426f2c3e4b4f048c4b80508a0766a201fc50db,,,,,,,
Remove Parameter,build,build,bambi/models.py/Model,45.0,45.0,['The parameters [ y ] of the method build from the module bambi/models.py in class Model is/are removed'],69426f2c3e4b4f048c4b80508a0766a201fc50db,,,,,,,
Remove Parameter,fit,fit,bambi/models.py/Model,55.0,53.0,['The parameters [ y ] of the method fit from the module bambi/models.py in class Model is/are removed'],69426f2c3e4b4f048c4b80508a0766a201fc50db,,,,,,,
Change/Rename Parameter,_expand_args,_expand_args,bambi/backends/pymc.py/PyMC3BackEnd,57.0,66.0,['The parameters [ k v ] of the method _expand_args from the module bambi/backends/pymc.py in class PyMC3BackEnd are changed/renamed to [key value]'],6958b3890b64787a3867bf7ab01ba27f0b611a62,,,,,,,
Change/Rename Parameter,_expand_args,_expand_args,bambi/backends/stan.py/StanBackEnd,179.0,189.0,['The parameters [ k v ] of the method _expand_args from the module bambi/backends/stan.py in class StanBackEnd are changed/renamed to [key value]'],6958b3890b64787a3867bf7ab01ba27f0b611a62,,,,,,,
Extract Method,build,_build_response,bambi/backends/pymc.py/PyMC3BackEnd,,, The method _build_response from the module bambi/backends/pymc.py in class PyMC3BackEnd is extracted from method build from the module bambi/backends/pymc.py in class PyMC3BackEnd ,69c1a2f73f5ac5fc2b4ca312aa00ca882cb2f2db,"(73,40)",169.0,"[106.0, 107.0, 108.0, 109.0, 110.0, 111.0, 112.0, 113.0]",,,,
Change/Rename Parameter,_add_response,_add_response,bambi/models.py/Model,368.0,386.0,['The parameters [ prior ] of the method _add_response from the module bambi/models.py in class Model are changed/renamed to [priors]'],6bb3739d3df2eb8d788652824b74d9489bfdd76e,,,,,,,
Remove Parameter,posterior_predictive,posterior_predictive,bambi/families/multivariate.py/MultivariateFamily,11.0,11.0,['The parameters [ draws draw_n ] of the method posterior_predictive from the module bambi/families/multivariate.py in class MultivariateFamily is/are removed'],6f0ba12ffe9940586b5cf25fa357ee1d33e346a4,,,,,,,
Remove Parameter,posterior_predictive,posterior_predictive,bambi/families/multivariate.py/Categorical,46.0,46.0,['The parameters [ draws draw_n ] of the method posterior_predictive from the module bambi/families/multivariate.py in class Categorical is/are removed'],6f0ba12ffe9940586b5cf25fa357ee1d33e346a4,,,,,,,
Remove Parameter,posterior_predictive,posterior_predictive,bambi/families/multivariate.py/Multinomial,105.0,103.0,['The parameters [ draws draw_n ] of the method posterior_predictive from the module bambi/families/multivariate.py in class Multinomial is/are removed'],6f0ba12ffe9940586b5cf25fa357ee1d33e346a4,,,,,,,
Remove Parameter,posterior_predictive,posterior_predictive,bambi/families/univariate.py/Bernoulli,32.0,32.0,['The parameters [ draws draw_n ] of the method posterior_predictive from the module bambi/families/univariate.py in class Bernoulli is/are removed'],6f0ba12ffe9940586b5cf25fa357ee1d33e346a4,,,,,,,
Remove Parameter,posterior_predictive,posterior_predictive,bambi/families/univariate.py/Beta,43.0,41.0,['The parameters [ draws draw_n ] of the method posterior_predictive from the module bambi/families/univariate.py in class Beta is/are removed'],6f0ba12ffe9940586b5cf25fa357ee1d33e346a4,,,,,,,
Remove Parameter,posterior_predictive,posterior_predictive,bambi/families/univariate.py/Binomial,59.0,53.0,['The parameters [ draws draw_n ] of the method posterior_predictive from the module bambi/families/univariate.py in class Binomial is/are removed'],6f0ba12ffe9940586b5cf25fa357ee1d33e346a4,,,,,,,
Remove Parameter,posterior_predictive,posterior_predictive,bambi/families/univariate.py/Gamma,72.0,63.0,['The parameters [ draws draw_n ] of the method posterior_predictive from the module bambi/families/univariate.py in class Gamma is/are removed'],6f0ba12ffe9940586b5cf25fa357ee1d33e346a4,,,,,,,
Remove Parameter,posterior_predictive,posterior_predictive,bambi/families/univariate.py/Gaussian,86.0,74.0,['The parameters [ draws draw_n ] of the method posterior_predictive from the module bambi/families/univariate.py in class Gaussian is/are removed'],6f0ba12ffe9940586b5cf25fa357ee1d33e346a4,,,,,,,
Remove Parameter,posterior_predictive,posterior_predictive,bambi/families/univariate.py/NegativeBinomial,101.0,85.0,['The parameters [ draws draw_n ] of the method posterior_predictive from the module bambi/families/univariate.py in class NegativeBinomial is/are removed'],6f0ba12ffe9940586b5cf25fa357ee1d33e346a4,,,,,,,
Remove Parameter,posterior_predictive,posterior_predictive,bambi/families/univariate.py/Poisson,116.0,96.0,['The parameters [ draws draw_n ] of the method posterior_predictive from the module bambi/families/univariate.py in class Poisson is/are removed'],6f0ba12ffe9940586b5cf25fa357ee1d33e346a4,,,,,,,
Remove Parameter,posterior_predictive,posterior_predictive,bambi/families/univariate.py/StudentT,126.0,104.0,['The parameters [ draws draw_n ] of the method posterior_predictive from the module bambi/families/univariate.py in class StudentT is/are removed'],6f0ba12ffe9940586b5cf25fa357ee1d33e346a4,,,,,,,
Remove Parameter,posterior_predictive,posterior_predictive,bambi/families/univariate.py/VonMises,145.0,120.0,['The parameters [ draws draw_n ] of the method posterior_predictive from the module bambi/families/univariate.py in class VonMises is/are removed'],6f0ba12ffe9940586b5cf25fa357ee1d33e346a4,,,,,,,
Remove Parameter,posterior_predictive,posterior_predictive,bambi/families/univariate.py/Wald,159.0,130.0,['The parameters [ draws draw_n ] of the method posterior_predictive from the module bambi/families/univariate.py in class Wald is/are removed'],6f0ba12ffe9940586b5cf25fa357ee1d33e346a4,,,,,,,
Remove Parameter,predict,predict,bambi/models.py/Model,737.0,737.0,['The parameters [ draws ] of the method predict from the module bambi/models.py in class Model is/are removed'],6f0ba12ffe9940586b5cf25fa357ee1d33e346a4,,,,,,,
Move Method,get_reference_level,get_reference_level,,,, method get_reference_level from the module bambi/families/multivariate.py was moved to module bambi/families/univariate.py ,6fec04ff3614b017cf9f23895a580b3220e73965,,,,bambi/families/multivariate.py,bambi/families/univariate.py,182.0,170.0
Add Parameter,_clean_mcmc_results,_clean_mcmc_results,bambi/backend/pymc.py/PyMC3Model,250.0,253.0,['The parameters [ include_mean ] are added to the method _clean_mcmc_results from the module bambi/backend/pymc.py in class PyMC3Model'],73c6617ac14cb2662a4e1d043fbfeaebc9e9092b,,,,,,,
Add Parameter,_run_mcmc,_run_mcmc,bambi/backend/pymc.py/PyMC3Model,199.0,201.0,['The parameters [ include_mean ] are added to the method _run_mcmc from the module bambi/backend/pymc.py in class PyMC3Model'],73c6617ac14cb2662a4e1d043fbfeaebc9e9092b,,,,,,,
Add Parameter,run,run,bambi/backend/pymc.py/PyMC3Model,72.0,72.0,['The parameters [ include_mean ] are added to the method run from the module bambi/backend/pymc.py in class PyMC3Model'],73c6617ac14cb2662a4e1d043fbfeaebc9e9092b,,,,,,,
Add Parameter,fit,fit,bambi/models.py/Model,188.0,188.0,['The parameters [ include_mean ] are added to the method fit from the module bambi/models.py in class Model'],73c6617ac14cb2662a4e1d043fbfeaebc9e9092b,,,,,,,
Add Parameter,__init__,__init__,bambi/priors.py/Prior,49.0,49.0,['The parameters [ scale ] are added to the method __init__ from the module bambi/priors.py in class Prior'],73d9ca70fdaffb16dcab0b6d2b2992534f46d694,,,,,,,
Remove Parameter,_scale_fixed,_scale_fixed,bambi/priors.py/PriorScaler,296.0,297.0,['The parameters [ sd_corr ] of the method _scale_fixed from the module bambi/priors.py in class PriorScaler is/are removed'],73d9ca70fdaffb16dcab0b6d2b2992534f46d694,,,,,,,
